,VehId,subtrajetoria,pares,grid_origem,grid_final,turno,Quantidade de Rotas Contadas,Quantidade de Rotas Contadas - Turno
1310,371,371_subtraj_30,78354_67360,78354,67360,Morning,6,2
1311,371,371_subtraj_300,78354_51574,78354,51574,Morning,6,1
1312,371,371_subtraj_301,57358_78354,57358,78354,Afternoon,7,3
1313,371,371_subtraj_302,78354_51574,78354,51574,Evening,6,4
1314,371,371_subtraj_304,75363_51150,75363,51150,Evening,2,1
1315,371,371_subtraj_306,78322_62308,78322,62308,Early morning,2,1
1316,371,371_subtraj_308,48209_78354,48209,78354,Morning,2,1
1317,371,371_subtraj_309,78354_49925,78354,49925,Morning,2,1
1318,371,371_subtraj_310,78354_69505,78354,69505,Early morning,2,1
1319,371,371_subtraj_312,75363_50746,75363,50746,Morning,4,1
1320,371,371_subtraj_313,78354_75364,78354,75364,Afternoon,6,3
1321,371,371_subtraj_315,75364_51978,75364,51978,Morning,5,1
1322,371,371_subtraj_316,75364_50739,75364,50739,Afternoon,4,2
1323,371,371_subtraj_318,75364_78354,75364,78354,Evening,3,1
1324,371,371_subtraj_319,78322_62308,78322,62308,Evening,2,1
1325,371,371_subtraj_323,78354_64044,78354,64044,Early morning,6,2
1326,371,371_subtraj_324,78354_31284,78354,31284,Morning,2,1
1327,371,371_subtraj_325,75363_51972,75363,51972,Morning,10,4
1328,371,371_subtraj_327,75364_50746,75364,50746,Early morning,7,2
1329,371,371_subtraj_328,66940_78354,66940,78354,Early morning,3,2
1330,371,371_subtraj_332,78354_75364,78354,75364,Afternoon,6,3
1331,371,371_subtraj_333,75363_51978,75363,51978,Evening,3,1
1332,371,371_subtraj_335,78354_64044,78354,64044,Morning,6,2
1333,371,371_subtraj_339,75363_51972,75363,51972,Afternoon,10,3
1334,371,371_subtraj_34,68170_78354,68170,78354,Afternoon,2,1
1335,371,371_subtraj_341,75364_51972,75364,51972,Afternoon,13,3
1336,371,371_subtraj_342,78354_64044,78354,64044,Afternoon,6,2
1337,371,371_subtraj_347,75364_51972,75364,51972,Early morning,13,8
1338,371,371_subtraj_348,78354_31284,78354,31284,Early morning,2,1
1339,371,371_subtraj_349,75363_49924,75363,49924,Early morning,2,1
1340,371,371_subtraj_351,75363_51150,75363,51150,Morning,2,1
1341,371,371_subtraj_353,78354_62308,78354,62308,Morning,3,2
1342,371,371_subtraj_355,75363_51972,75363,51972,Afternoon,10,3
1343,371,371_subtraj_36,57358_78354,57358,78354,Afternoon,7,3
1344,371,371_subtraj_361,75364_51972,75364,51972,Early morning,13,8
1345,371,371_subtraj_365,75363_51972,75363,51972,Afternoon,10,3
1346,371,371_subtraj_366,75363_51978,75363,51978,Afternoon,3,1
1347,371,371_subtraj_368,75364_51978,75364,51978,Evening,5,2
1348,371,371_subtraj_37,78354_67360,78354,67360,Afternoon,6,3
1349,371,371_subtraj_370,68170_64462,68170,64462,Evening,2,1
1350,371,371_subtraj_373,51163_77928,51163,77928,Morning,2,1
1351,371,371_subtraj_374,75364_50746,75364,50746,Morning,7,2
1352,371,371_subtraj_377,61891_78354,61891,78354,Afternoon,4,3
1353,371,371_subtraj_379,78354_49924,78354,49924,Morning,2,1
1354,371,371_subtraj_382,64462_78354,64462,78354,Afternoon,4,1
1355,371,371_subtraj_384,53200_48209,53200,48209,Evening,2,1
1356,371,371_subtraj_385,48209_78354,48209,78354,Evening,2,1
1357,371,371_subtraj_389,49923_78354,49923,78354,Early morning,2,1
1358,371,371_subtraj_391,78354_68170,78354,68170,Afternoon,2,2
1359,371,371_subtraj_392,61891_78354,61891,78354,Afternoon,4,3
1360,371,371_subtraj_394,78354_51574,78354,51574,Afternoon,6,1
1361,371,371_subtraj_395,78354_49926,78354,49926,Evening,2,2
1362,371,371_subtraj_396,51972_75364,51972,75364,Evening,3,1
1363,371,371_subtraj_397,75363_50746,75363,50746,Evening,4,1
1364,371,371_subtraj_398,78354_51574,78354,51574,Evening,6,4
1365,371,371_subtraj_399,57358_78354,57358,78354,Early morning,7,2
1366,371,371_subtraj_400,75364_50746,75364,50746,Early morning,7,2
1367,371,371_subtraj_402,51163_78354,51163,78354,Early morning,11,2
1368,371,371_subtraj_404,78354_45012,78354,45012,Early morning,4,1
1369,371,371_subtraj_405,47463_78354,47463,78354,Morning,2,1
1370,371,371_subtraj_408,75364_78354,75364,78354,Afternoon,3,1
1371,371,371_subtraj_410,78354_75364,78354,75364,Afternoon,6,3
1372,371,371_subtraj_411,75363_78354,75363,78354,Evening,3,2
1373,371,371_subtraj_412,78354_75364,78354,75364,Evening,6,2
1374,371,371_subtraj_413,75363_78354,75363,78354,Evening,3,2
1375,371,371_subtraj_416,51163_78354,51163,78354,Morning,11,3
1376,371,371_subtraj_417,75364_78354,75364,78354,Morning,3,1
1377,371,371_subtraj_421,78354_75364,78354,75364,Evening,6,2
1378,371,371_subtraj_422,78354_66071,78354,66071,Evening,2,1
1379,371,371_subtraj_424,64044_77928,64044,77928,Morning,2,1
1380,371,371_subtraj_427,78354_75364,78354,75364,Early morning,6,1
1381,371,371_subtraj_428,78354_45012,78354,45012,Morning,4,2
1382,371,371_subtraj_430,61891_78354,61891,78354,Afternoon,4,3
1383,371,371_subtraj_431,75364_51972,75364,51972,Evening,13,2
1384,371,371_subtraj_44,51574_78354,51574,78354,Afternoon,2,1
1385,371,371_subtraj_46,75364_51972,75364,51972,Afternoon,13,3
1386,371,371_subtraj_49,68190_51972,68190,51972,Morning,2,1
1387,371,371_subtraj_50,78354_46236,78354,46236,Evening,2,1
1388,371,371_subtraj_54,75364_50739,75364,50739,Evening,4,2
1389,371,371_subtraj_57,75363_51978,75363,51978,Early morning,3,1
1390,371,371_subtraj_62,50748_75364,50748,75364,Evening,2,1
1391,371,371_subtraj_64,75364_51972,75364,51972,Early morning,13,8
1392,371,371_subtraj_66,78354_67360,78354,67360,Afternoon,6,3
1393,371,371_subtraj_68,75363_51972,75363,51972,Morning,10,4
1394,371,371_subtraj_69,75363_51972,75363,51972,Morning,10,4
1395,371,371_subtraj_73,68170_64462,68170,64462,Early morning,2,1
1396,371,371_subtraj_74,64034_78354,64034,78354,Morning,2,1
1397,371,371_subtraj_77,57358_78354,57358,78354,Early morning,7,2
1398,371,371_subtraj_78,78354_62308,78354,62308,Early morning,3,1
1399,371,371_subtraj_79,78354_67360,78354,67360,Morning,6,2
1400,371,371_subtraj_8,51163_78354,51163,78354,Early morning,11,2
1401,371,371_subtraj_82,75363_51972,75363,51972,Evening,10,3
1402,371,371_subtraj_87,78354_64462,78354,64462,Evening,3,1
1403,371,371_subtraj_88,78354_51574,78354,51574,Evening,6,4
1404,371,371_subtraj_9,75364_51972,75364,51972,Early morning,13,8
1405,371,371_subtraj_90,78354_49923,78354,49923,Morning,2,2
1406,371,371_subtraj_91,57359_78354,57359,78354,Early morning,2,1
1407,371,371_subtraj_95,78354_67360,78354,67360,Evening,6,1
1408,388,388_subtraj_1,39703_43380,39703,43380,Morning,4,2
1409,388,388_subtraj_100,39703_42567,39703,42567,Afternoon,2,1
1410,388,388_subtraj_102,43326_66030,43326,66030,Evening,5,1
1411,388,388_subtraj_103,57272_56877,57272,56877,Early morning,2,2
1412,388,388_subtraj_105,66449_38478,66449,38478,Evening,8,5
1413,388,388_subtraj_106,39692_43327,39692,43327,Early morning,2,1
1414,388,388_subtraj_107,43326_66030,43326,66030,Early morning,5,2
1415,388,388_subtraj_108,52334_66030,52334,66030,Morning,12,2
1416,388,388_subtraj_11,66449_74887,66449,74887,Morning,3,2
1417,388,388_subtraj_111,43326_66030,43326,66030,Morning,5,1
1418,388,388_subtraj_112,66449_38884,66449,38884,Evening,3,1
1419,388,388_subtraj_115,57272_66030,57272,66030,Morning,6,2
1420,388,388_subtraj_116,66449_56876,66449,56876,Afternoon,2,1
1421,388,388_subtraj_117,52746_40098,52746,40098,Afternoon,2,1
1422,388,388_subtraj_118,39692_66030,39692,66030,Morning,3,1
1423,388,388_subtraj_119,66449_68169,66449,68169,Morning,2,1
1424,388,388_subtraj_12,75312_66449,75312,66449,Morning,9,1
1425,388,388_subtraj_123,56878_66030,56878,66030,Evening,2,2
1426,388,388_subtraj_126,39703_43380,39703,43380,Afternoon,4,2
1427,388,388_subtraj_127,66449_38479,66449,38479,Evening,9,2
1428,388,388_subtraj_128,43330_66030,43330,66030,Morning,2,2
1429,388,388_subtraj_129,66449_56877,66449,56877,Afternoon,9,5
1430,388,388_subtraj_13,66449_40098,66449,40098,Afternoon,15,4
1431,388,388_subtraj_130,56878_40098,56878,40098,Evening,3,2
1432,388,388_subtraj_132,52334_66030,52334,66030,Morning,12,2
1433,388,388_subtraj_133,66449_40098,66449,40098,Afternoon,15,4
1434,388,388_subtraj_134,39703_42567,39703,42567,Evening,2,1
1435,388,388_subtraj_135,43330_66030,43330,66030,Morning,2,2
1436,388,388_subtraj_136,66449_75312,66449,75312,Afternoon,9,5
1437,388,388_subtraj_137,66449_45817,66449,45817,Evening,7,3
1438,388,388_subtraj_138,66449_75312,66449,75312,Afternoon,9,5
1439,388,388_subtraj_139,75312_66449,75312,66449,Afternoon,9,4
1440,388,388_subtraj_14,66449_38478,66449,38478,Morning,8,3
1441,388,388_subtraj_143,66449_40098,66449,40098,Afternoon,15,4
1442,388,388_subtraj_144,42530_43328,42530,43328,Evening,2,1
1443,388,388_subtraj_146,56876_66030,56876,66030,Early morning,2,1
1444,388,388_subtraj_15,66449_45341,66449,45341,Early morning,3,1
1445,388,388_subtraj_151,66449_66051,66449,66051,Early morning,4,1
1446,388,388_subtraj_154,68170_66449,68170,66449,Morning,3,3
1447,388,388_subtraj_158,66030_40098,66030,40098,Morning,3,1
1448,388,388_subtraj_167,57272_66030,57272,66030,Early morning,6,3
1449,388,388_subtraj_168,66449_37267,66449,37267,Early morning,13,2
1450,388,388_subtraj_169,66030_56877,66030,56877,Afternoon,3,2
1451,388,388_subtraj_17,37238_66030,37238,66030,Morning,3,1
1452,388,388_subtraj_170,56878_48635,56878,48635,Afternoon,2,1
1453,388,388_subtraj_175,75313_66449,75313,66449,Afternoon,2,1
1454,388,388_subtraj_176,66449_40098,66449,40098,Evening,15,7
1455,388,388_subtraj_178,45813_47434,45813,47434,Morning,2,1
1456,388,388_subtraj_179,47433_52335,47433,52335,Afternoon,2,1
1457,388,388_subtraj_180,52334_66030,52334,66030,Afternoon,12,6
1458,388,388_subtraj_181,66449_38479,66449,38479,Afternoon,9,2
1459,388,388_subtraj_182,45813_66030,45813,66030,Early morning,15,5
1460,388,388_subtraj_184,66449_48204,66449,48204,Morning,2,1
1461,388,388_subtraj_190,39692_43327,39692,43327,Afternoon,2,1
1462,388,388_subtraj_191,43326_66030,43326,66030,Afternoon,5,1
1463,388,388_subtraj_192,66449_56877,66449,56877,Early morning,9,3
1464,388,388_subtraj_194,66449_40098,66449,40098,Evening,15,7
1465,388,388_subtraj_195,39692_66030,39692,66030,Evening,3,1
1466,388,388_subtraj_196,66449_50278,66449,50278,Early morning,2,2
1467,388,388_subtraj_197,66449_56877,66449,56877,Evening,9,1
1468,388,388_subtraj_199,45813_66030,45813,66030,Morning,15,5
1469,388,388_subtraj_2,66449_38479,66449,38479,Evening,9,2
1470,388,388_subtraj_200,45813_66030,45813,66030,Early morning,15,5
1471,388,388_subtraj_201,66449_40098,66449,40098,Evening,15,7
1472,388,388_subtraj_202,66449_39693,66449,39693,Afternoon,2,1
1473,388,388_subtraj_203,48204_66030,48204,66030,Afternoon,8,3
1474,388,388_subtraj_206,57272_66030,57272,66030,Morning,6,2
1475,388,388_subtraj_209,66449_56877,66449,56877,Afternoon,9,5
1476,388,388_subtraj_210,56878_38478,56878,38478,Evening,3,2
1477,388,388_subtraj_212,66449_50278,66449,50278,Early morning,2,2
1478,388,388_subtraj_218,52746_40098,52746,40098,Early morning,2,1
1479,388,388_subtraj_226,68170_66449,68170,66449,Morning,3,3
1480,388,388_subtraj_227,66449_56877,66449,56877,Afternoon,9,5
1481,388,388_subtraj_228,56878_38478,56878,38478,Evening,3,2
1482,388,388_subtraj_230,66449_38478,66449,38478,Evening,8,5
1483,388,388_subtraj_231,66449_56877,66449,56877,Early morning,9,3
1484,388,388_subtraj_233,66449_38478,66449,38478,Evening,8,5
1485,388,388_subtraj_238,66449_37267,66449,37267,Evening,13,6
1486,388,388_subtraj_24,56876_66030,56876,66030,Evening,2,1
1487,388,388_subtraj_241,39693_66030,39693,66030,Afternoon,2,1
1488,388,388_subtraj_242,37238_66030,37238,66030,Evening,3,2
1489,388,388_subtraj_243,66449_50255,66449,50255,Early morning,2,1
1490,388,388_subtraj_246,66449_37267,66449,37267,Evening,13,6
1491,388,388_subtraj_247,66449_38478,66449,38478,Evening,8,5
1492,388,388_subtraj_248,42530_43328,42530,43328,Early morning,2,1
1493,388,388_subtraj_249,43326_66030,43326,66030,Early morning,5,2
1494,388,388_subtraj_25,42530_66030,42530,66030,Early morning,2,1
1495,388,388_subtraj_250,47446_57274,47446,57274,Evening,2,1
1496,388,388_subtraj_251,57272_66030,57272,66030,Early morning,6,3
1497,388,388_subtraj_253,66449_38479,66449,38479,Early morning,9,1
1498,388,388_subtraj_254,38842_66030,38842,66030,Evening,2,1
1499,388,388_subtraj_257,66449_56876,66449,56876,Morning,2,1
1500,388,388_subtraj_258,56878_40098,56878,40098,Morning,3,1
1501,388,388_subtraj_261,45813_66030,45813,66030,Morning,15,5
1502,388,388_subtraj_264,57272_66030,57272,66030,Afternoon,6,1
1503,388,388_subtraj_265,66449_39693,66449,39693,Evening,2,1
1504,388,388_subtraj_266,47446_57274,47446,57274,Morning,2,1
1505,388,388_subtraj_267,57273_66030,57273,66030,Afternoon,3,2
1506,388,388_subtraj_273,66449_60596,66449,60596,Early morning,2,2
1507,388,388_subtraj_277,48204_66030,48204,66030,Early morning,8,2
1508,388,388_subtraj_279,66449_56877,66449,56877,Early morning,9,3
1509,388,388_subtraj_28,66449_38479,66449,38479,Morning,9,4
1510,388,388_subtraj_280,56878_48635,56878,48635,Morning,2,1
1511,388,388_subtraj_282,66449_60596,66449,60596,Early morning,2,2
1512,388,388_subtraj_287,66449_38884,66449,38884,Afternoon,3,1
1513,388,388_subtraj_288,66030_38478,66030,38478,Early morning,2,1
1514,388,388_subtraj_291,56878_40098,56878,40098,Evening,3,2
1515,388,388_subtraj_292,39703_41347,39703,41347,Evening,2,1
1516,388,388_subtraj_294,66449_56877,66449,56877,Afternoon,9,5
1517,388,388_subtraj_295,56878_38479,56878,38479,Afternoon,3,2
1518,388,388_subtraj_296,66449_68168,66449,68168,Afternoon,2,1
1519,388,388_subtraj_298,75312_66449,75312,66449,Evening,9,3
1520,388,388_subtraj_3,66449_38478,66449,38478,Morning,8,3
1521,388,388_subtraj_30,66449_40098,66449,40098,Evening,15,7
1522,388,388_subtraj_302,45813_47434,45813,47434,Afternoon,2,1
1523,388,388_subtraj_304,66449_40098,66449,40098,Evening,15,7
1524,388,388_subtraj_306,39692_66030,39692,66030,Afternoon,3,1
1525,388,388_subtraj_307,57272_56877,57272,56877,Early morning,2,2
1526,388,388_subtraj_308,56878_38478,56878,38478,Early morning,3,1
1527,388,388_subtraj_309,66449_38479,66449,38479,Morning,9,4
1528,388,388_subtraj_31,66449_40098,66449,40098,Early morning,15,4
1529,388,388_subtraj_310,39693_66030,39693,66030,Morning,2,1
1530,388,388_subtraj_311,66449_48204,66449,48204,Early morning,2,1
1531,388,388_subtraj_312,48204_66030,48204,66030,Early morning,8,2
1532,388,388_subtraj_313,66449_66051,66449,66051,Afternoon,4,2
1533,388,388_subtraj_314,66052_68168,66052,68168,Afternoon,2,2
1534,388,388_subtraj_318,66449_45817,66449,45817,Morning,7,2
1535,388,388_subtraj_32,66449_40098,66449,40098,Evening,15,7
1536,388,388_subtraj_320,48204_66030,48204,66030,Afternoon,8,3
1537,388,388_subtraj_321,66449_45817,66449,45817,Evening,7,3
1538,388,388_subtraj_322,66449_66051,66449,66051,Morning,4,1
1539,388,388_subtraj_334,66449_45817,66449,45817,Evening,7,3
1540,388,388_subtraj_335,45813_66030,45813,66030,Early morning,15,5
1541,388,388_subtraj_338,66449_66050,66449,66050,Morning,2,1
1542,388,388_subtraj_339,48204_66030,48204,66030,Evening,8,3
1543,388,388_subtraj_341,66449_45003,66449,45003,Early morning,2,1
1544,388,388_subtraj_344,66449_48226,66449,48226,Morning,2,1
1545,388,388_subtraj_345,66449_74887,66449,74887,Morning,3,2
1546,388,388_subtraj_346,75312_66449,75312,66449,Afternoon,9,4
1547,388,388_subtraj_347,52334_66030,52334,66030,Early morning,12,2
1548,388,388_subtraj_348,66030_37640,66030,37640,Early morning,2,1
1549,388,388_subtraj_349,38842_66030,38842,66030,Morning,2,1
1550,388,388_subtraj_351,66052_68168,66052,68168,Afternoon,2,2
1551,388,388_subtraj_352,75313_66449,75313,66449,Early morning,2,1
1552,388,388_subtraj_353,66449_66050,66449,66050,Evening,2,1
1553,388,388_subtraj_355,66449_48226,66449,48226,Early morning,2,1
1554,388,388_subtraj_357,66449_45003,66449,45003,Afternoon,2,1
1555,388,388_subtraj_359,66449_75312,66449,75312,Morning,9,2
1556,388,388_subtraj_360,75736_66449,75736,66449,Afternoon,3,2
1557,388,388_subtraj_362,75312_66449,75312,66449,Afternoon,9,4
1558,388,388_subtraj_365,66449_50255,66449,50255,Afternoon,2,1
1559,388,388_subtraj_366,48204_66030,48204,66030,Afternoon,8,3
1560,388,388_subtraj_367,66449_66047,66449,66047,Afternoon,2,1
1561,388,388_subtraj_368,66449_66051,66449,66051,Afternoon,4,2
1562,388,388_subtraj_37,66449_75312,66449,75312,Early morning,9,1
1563,388,388_subtraj_371,45813_52336,45813,52336,Morning,2,1
1564,388,388_subtraj_372,52334_66030,52334,66030,Afternoon,12,6
1565,388,388_subtraj_373,66449_45817,66449,45817,Afternoon,7,2
1566,388,388_subtraj_376,52334_66030,52334,66030,Evening,12,2
1567,388,388_subtraj_377,75312_66449,75312,66449,Early morning,9,1
1568,388,388_subtraj_378,66449_45002,66449,45002,Morning,3,3
1569,388,388_subtraj_379,66449_45002,66449,45002,Morning,3,3
1570,388,388_subtraj_38,66449_56877,66449,56877,Afternoon,9,5
1571,388,388_subtraj_380,37238_66030,37238,66030,Evening,3,2
1572,388,388_subtraj_382,59764_66030,59764,66030,Early morning,2,1
1573,388,388_subtraj_386,66449_45002,66449,45002,Morning,3,3
1574,388,388_subtraj_39,56878_38479,56878,38479,Afternoon,3,2
1575,388,388_subtraj_390,57272_66030,57272,66030,Early morning,6,3
1576,388,388_subtraj_391,66449_45341,66449,45341,Morning,3,2
1577,388,388_subtraj_393,66449_75312,66449,75312,Afternoon,9,5
1578,388,388_subtraj_394,66449_45817,66449,45817,Morning,7,2
1579,388,388_subtraj_395,45813_66030,45813,66030,Afternoon,15,5
1580,388,388_subtraj_396,45813_66030,45813,66030,Afternoon,15,5
1581,388,388_subtraj_40,66030_40098,66030,40098,Early morning,3,1
